season,team,position,full_name,birth_date,years_exp,college
2017,NO,DB,Vonn Bell,1994-12-12,1.0,Ohio State
2017,OAK,RB,DeAndre Washington,1993-02-22,1.0,Texas Tech
2017,CAR,DB,Kevon Seymour,1993-11-30,1.0,Southern California
2017,DEN,P,Riley Dixon,1993-08-24,1.0,Syracuse
2017,NO,DB,De'Vante Harris,1994-06-30,1.0,Texas A&M
2017,MIA,OL,Avery Young,1992-11-12,1.0,Auburn
2017,PHI,QB,Carson Wentz,1992-12-30,1.0,North Dakota State
2017,MIN,WR,Laquon Treadwell,1995-06-14,1.0,Mississippi
2017,TB,DL,Noah Spence,1994-01-08,1.0,Eastern Kentucky
2017,NYJ,QB,Christian Hackenberg,1995-02-14,1.0,Penn State
2017,PHI,OL,Isaac Seumalo,1993-10-29,1.0,Oregon State
2017,GB,LB,Kyler Fackrell,1991-11-25,1.0,Utah State
2017,DEN,RB,Andy Janovich,1993-05-23,1.0,Nebraska
2017,MIA,WR,Kolby Listenbee,1994-01-25,,Texas Christian
2017,DEN,DB,Will Parks,1994-07-29,1.0,Arizona
2017,NYJ,WR,Charone Peake,1992-10-16,1.0,Clemson
2017,GB,OL,Darrell Greene,1992-10-29,1.0,San Diego State
2017,MIN,WR,Cayleb Jones,1993-03-21,1.0,Arizona
2017,PHI,RB,Byron Marshall,1994-02-13,1.0,Oregon
2017,BAL,OL,Ronnie Stanley,1994-03-18,1.0,Notre Dame
2017,CLE,WR,Corey Coleman,1994-07-06,1.0,Baylor
2017,CAR,DL,Vernon Butler,1994-06-14,1.0,Louisiana Tech
2017,JAX,LB,Myles Jack,1995-09-03,1.0,UCLA
2017,HOU,OL,Nick Martin,1993-04-29,1.0,Notre Dame
2017,NYJ,LB,Jordan Jenkins,1994-07-01,1.0,Georgia
2017,DEN,DB,Justin Simmons,1993-11-19,1.0,Boston College
2017,DEN,RB,Devontae Booker,1992-05-27,1.0,Utah
2017,CAR,DB,Zack Sanchez,1993-10-11,1.0,Oklahoma
2017,CLE,WR,Jordan Payton,,1.0,UCLA
2017,DEN,RB,Jonathan Williams,1994-02-02,1.0,Arkansas
2017,CLE,OL,Spencer Drango,1992-10-15,1.0,Baylor
2017,CLE,WR,Rashard Higgins,1994-10-07,1.0,Colorado State
2017,CLE,DB,Trey Caldwell,,1.0,Louisiana-Monroe
2017,ARI,LB,Scooby Wright,1994-08-29,1.0,Arizona
2017,PHI,WR,Marcus Johnson,1994-08-05,1.0,Texas
2017,PHI,DL,Aziz Shittu,1994-07-27,1.0,Stanford
2017,CLE,LB,Dominique Alexander,1995-04-20,1.0,Oklahoma
2017,CLE,TE,J.P. Holtz,1993-08-28,1.0,Pittsburgh
2017,JAX,DB,Tracy Howard,1994-04-29,1.0,Miami (Fla.)
2017,PIT,OL,Mike Matthews,1994-01-27,1.0,Texas A&M
2017,CAR,LB,Jeremy Cash,1992-12-09,1.0,Duke
2017,CAR,WR,Keyarris Garrett,1992-09-26,1.0,Tulsa
2017,PIT,TE,Jake McGee,1991-09-19,1.0,Florida
2017,CAR,LB,Jared Norris,1993-07-19,1.0,Utah
2017,BUF,DB,Trae Elston,1994-02-16,1.0,Mississippi
2017,LAC,WR,Jamaal Jones,1993-01-31,1.0,Montana
2017,OAK,OL,Denver Kirkland,1994-03-06,1.0,Arkansas
2017,JAX,WR,Jaydon Mickens,1994-04-21,1.0,Washington
2017,IND,OL,Terran Vaughn,,1.0,Stephen F. Austin St.
2017,CIN,WR,Tyler Boyd,1994-11-15,1.0,Pittsburgh
2017,SF,DL,Sheldon Day,1994-07-01,1.0,Notre Dame
2017,DEN,OL,Connor McGovern,1993-04-27,1.0,Missouri
2017,MIN,DB,Sam Brown,,1.0,Missouri Western State
2017,NO,WR,Jake Lampman,1993-06-11,1.0,Ferris State
2017,OAK,DL,Branden Jackson,1992-11-11,1.0,Texas Tech
2017,OAK,RB,Jalen Richard,1993-10-15,1.0,Southern Mississippi
2017,JAX,OL,Nila Kasitati,,1.0,Oklahoma
2017,CAR,RB,Jalen Simmons,1992-04-01,1.0,South Carolina State
2017,BUF,DL,Adolphus Washington,1992-11-24,1.0,Ohio State
2017,KC,DB,Eric Murray,1994-01-07,1.0,Minnesota
2017,CIN,OL,Christian Westerman,1993-02-23,1.0,Arizona State
2017,KC,WR,Tyreek Hill,1994-03-01,1.0,West Alabama
2017,TB,DB,Mariel Cooper,,1.0,The Citadel
2017,DAL,TE,M.J. McFarland,,1.0,Texas-El Paso
2017,DEN,TE,Austin Traylor,1993-09-03,1.0,Wisconsin
2017,DAL,RB,Ezekiel Elliott,1995-07-22,1.0,Ohio State
2017,OAK,DL,Jihad Ward,1994-05-11,1.0,Illinois
2017,DAL,DB,Anthony Brown,1993-12-15,1.0,Purdue
2017,DAL,DB,Kavon Frazier,1994-08-11,1.0,Central Michigan
2017,CLE,RB,Darius Jackson,1993-12-01,1.0,Eastern Michigan
2017,MIA,DB,Xavien Howard,1993-07-04,1.0,Baylor
2017,NO,DL,David Onyemata,1992-11-08,1.0,"Manitoba, Can."
2017,DAL,LB,Jaylon Smith,1995-06-14,1.0,Notre Dame
2017,PIT,DB,Sean Davis,1993-10-23,1.0,Maryland
2017,DAL,TE,Rico Gathers,1994-01-07,1.0,Baylor
2017,JAX,DB,Jalen Ramsey,1994-10-24,1.0,Florida State
2017,OAK,LB,Cory James,1993-05-22,1.0,Colorado State
2017,TEN,OL,Jack Conklin,1994-08-17,1.0,Michigan State
2017,KC,LB,Reggie Ragland,1993-09-23,1.0,Alabama
2017,IND,DB,T.J. Green,1995-03-15,1.0,Clemson
2017,MIA,WR,Leonte Carroo,1994-01-24,1.0,Rutgers
2017,MIA,TE,Thomas Duarte,1995-03-30,1.0,UCLA
2017,NYJ,RB,Romar Morris,,1.0,North Carolina
2017,NO,LS,Zach Wood,1993-01-10,1.0,Southern Methodist
2017,DEN,DL,Adam Gotsis,1992-09-23,1.0,Georgia Tech
2017,IND,OL,Le'Raven Clark,1993-04-22,1.0,Texas Tech
2017,CIN,DL,Andrew Billings,1995-06-03,1.0,Baylor
2017,HOU,WR,Braxton Miller,1992-11-30,1.0,Ohio State
2017,TB,DB,Javien Elliott,1993-07-18,1.0,Florida State
2017,CHI,LB,Leonard Floyd,1992-09-08,1.0,Georgia
2017,CLE,DL,Emmanuel Ogbah,1993-11-06,1.0,Oklahoma State
2017,TEN,LB,Kevin Dodd,1992-07-14,1.0,Clemson
2017,DAL,DL,Charles Tapper,1993-05-07,1.0,Oklahoma
2017,CLE,DB,Derrick Kindred,1993-12-15,1.0,Texas Christian
2017,DAL,QB,Dak Prescott,1993-07-29,1.0,Mississippi State
2017,WAS,WR,Keenan Reynolds,1993-12-13,1.0,Navy
2017,CLE,WR,Ricardo Louis,1994-03-23,1.0,Auburn
2017,CLE,TE,Seth DeValve,1993-01-29,1.0,Princeton
2017,GB,OL,Lucas Patrick,1993-07-30,1.0,Duke
2017,NYG,DB,Darian Thompson,1993-09-22,1.0,Boise State
2017,WAS,DB,Kendall Fuller,1995-02-13,1.0,Virginia Tech
2017,PIT,OL,Jerald Hawkins,1993-10-16,1.0,Louisiana State
2017,SEA,LB,Kyle Coleman,1993-09-30,1.0,Arkansas-Pine Bluff
2017,NYG,WR,Marquis Bundy,1994-08-05,1.0,New Mexico State
2017,LAC,TE,Hunter Henry,1994-12-07,1.0,Arkansas
2017,CIN,DB,KeiVarae Russell,1993-10-19,1.0,Notre Dame
2017,CHI,DL,Jonathan Bullard,1993-10-22,1.0,Florida
2017,ATL,WR,Marvin Hall,1993-04-10,1.0,Washington
2017,NO,TE,Garrett Griffin,1994-03-04,1.0,Air Force
2017,BUF,DL,Shaq Lawson,1994-06-17,1.0,Clemson
2017,CLE,OL,Shon Coleman,1991-11-25,1.0,Auburn
2017,LAC,QB,Cardale Jones,1992-09-29,1.0,Ohio State
2017,CAR,K,Roberto Aguayo,1994-05-17,1.0,Florida State
2017,PIT,DB,Artie Burns,1995-05-01,1.0,Miami
2017,CLE,QB,Cody Kessler,1993-05-11,1.0,Southern California
2017,LA,QB,Jared Goff,1994-10-14,1.0,California
2017,CIN,DB,William Jackson,1992-10-27,1.0,Houston
2017,DEN,QB,Paxton Lynch,1994-02-12,1.0,Memphis
2017,PIT,DL,Javon Hargrave,1993-02-07,1.0,South Carolina State
2017,LA,TE,Tyler Higbee,1993-01-01,1.0,Western Kentucky
2017,LA,WR,Pharoh Cooper,1995-03-07,1.0,South Carolina
2017,LA,TE,Temarrick Hemingway,1993-07-30,1.0,South Carolina State
2017,SEA,LB,Josh Forrest,1992-02-24,1.0,Kentucky
2017,LA,WR,Mike Thomas,1994-08-16,1.0,Southern Mississippi
2017,MIN,LS,Jeff Overbaugh,1993-11-24,1.0,San Diego State
2017,BAL,DL,Bronson Kaufusi,1991-07-06,1.0,Brigham Young
2017,MIA,RB,Kenyan Drake,1994-01-26,1.0,Alabama
2017,IND,QB,Jacoby Brissett,1992-12-11,1.0,North Carolina State
2017,GB,DL,Kenny Clark,1995-10-04,1.0,UCLA
2017,NYG,LB,B.J. Goodson,1993-05-29,1.0,Clemson
2017,OAK,LB,Shilique Calhoun,1992-03-20,1.0,Michigan State
2017,JAX,DL,Yannick Ngakoue,1995-03-31,1.0,Maryland
2017,KC,DB,Will Redmond,1993-12-28,1.0,Mississippi State
2017,CLE,LB,Joe Schobert,1993-11-06,1.0,Wisconsin
2017,HOU,WR,Will Fuller,1994-04-16,1.0,Notre Dame
2017,CLE,DL,Carl Nassib,1993-04-12,1.0,Penn State
2017,LAC,OL,Max Tuerk,1994-01-27,1.0,Southern California
2017,DAL,DL,Maliek Collins,1995-04-08,1.0,Nebraska
2017,TEN,DB,Kevin Byard,1993-08-17,1.0,Middle Tennessee
2017,CAR,TE,Eric Wallace,,1.0,Seattle
2017,KC,K,Sam Ficken,1992-12-14,1.0,Penn State
2017,IND,LB,Darnell Sankey,1994-10-11,1.0,Sacramento State
2017,WAS,WR,Kendal Thompson,,1.0,Utah
2017,PHI,WR,David Watford,,1.0,Hampton
2017,NYJ,LB,Darron Lee,1994-10-18,1.0,Ohio State
2017,MIN,TE,Nick Truesdell,1990-03-14,1.0,Grand Rapids CC MI
2017,SF,OL,Joshua Garnett,1994-02-21,1.0,Stanford
2017,IND,DB,Lee Hightower,,1.0,Houston
2017,LAC,DL,Joey Bosa,1995-07-11,1.0,Ohio State
2017,KC,OL,Isaiah Williams,1993-05-05,1.0,Akron
2017,IND,RB,Troymaine Pope,1993-11-29,1.0,Jacksonville State
2017,SEA,DL,Tylor Harris,,1.0,Wake Forest
2017,BUF,DB,Joe Powell,,1.0,Globe Tech NY (J.C.)
2017,PHI,DL,Jake Metz,,1.0,Shippensburg
2017,NO,LB,Adam Bighill,1988-10-16,1.0,Central Washington
2017,OAK,LB,Boseko Lokombo,1990-10-15,0.0,Oregon
2017,LAC,DB,Jeff Richards,1991-01-03,4.0,Emporia State
2017,ARI,LB,Alex Bazzie,,0.0,Marshall
2017,TB,LB,Jeff Knox,,0.0,California (PA)
2017,DEN,DL,Jimmy Bean,,1.0,Oklahoma State
2017,TB,RB,Blake Sims,,1.0,Alabama
2017,NYG,RB,Jacob Huesman,,1.0,Chattanooga State
2017,TB,RB,Quayvon Hicks,,0.0,Georgia
2017,BAL,LS,Taybor Pepper,1994-05-28,1.0,Michigan State
2017,MIN,P,Taylor Symmank,,1.0,Texas Tech
2017,HOU,P,Cory Carter,1994-03-05,1.0,Texas Southern
2017,IND,WR,Chris Briggs,,0.0,Southeastern Louisiana
2017,MIA,LS,Winston Chapman,,0.0,Mississippi State
2017,LA,TE,Travis Wilson,1993-12-14,0.0,Utah
2017,GB,LS,Derek Hart,1992-12-01,0.0,James Madison
2017,BUF,OL,Jordan Mudge,1989-08-08,0.0,Nevada
2017,NO,DB,Bradley Sylve,1993-01-29,0.0,Alabama
2017,BUF,LB,Jacob Lindsey,,0.0,Harvard
2017,IND,WR,Cyril Grayson,1993-12-05,0.0,Louisiana State
2017,IND,TE,Mo Alie-Cox,1993-09-19,0.0,Virginia Commonwealth
2017,DAL,P,Sam Irwin-Hill,,0.0,Arkansas
2017,CLE,OL,Travis Averill,1993-12-21,0.0,Boise State
2017,ATL,DB,Marcelis Branch,1994-01-19,0.0,Robert Morris
2017,ATL,OL,Daniel Brunskill,1994-01-27,0.0,San Diego State
2017,ATL,WR,Deante Burton,1994-07-12,0.0,Kansas State
2017,ATL,WR,Reginald Davis,,0.0,Texas Tech
2017,ATL,OL,Wil Freeman,,0.0,Southern Mississippi
2017,ATL,DL,JT Jones,1993-11-12,0.0,Miami (Ohio)
2017,SF,DB,Jarnor Jones,1994-04-29,0.0,Iowa State
2017,ATL,OL,Andreas Knappe,1991-06-02,0.0,Connecticut
2017,GB,OL,Robert Leff,,0.0,Auburn
2017,ATL,WR,Josh Magee,,0.0,South Alabama
2017,ATL,DB,Quincy Mauger,1995-03-04,0.0,Georgia
2017,ATL,DB,Jordan Moore,1993-12-13,0.0,Texas-San Antonio
2017,GB,LB,Chris Odom,1994-09-16,0.0,Arkansas State
2017,ATL,RB,Tyler Renew,,0.0,The Citadel
2017,PHI,LB,Christian Tago,,0.0,San Jose State
2017,WAS,QB,Alek Torgersen,1995-01-13,0.0,Pennsylvania
2017,ATL,DB,Deron Washington,,0.0,Pittsburg State
2017,DET,TE,Scott Orndoff,1993-12-16,0.0,Pittsburgh
2017,PIT,DB,Terrish Webb,,0.0,Pittsburgh
2017,ATL,LB,Jermaine Grace,1993-11-08,0.0,Miami
2017,LA,LB,Kevin Davis,,0.0,Colorado State
2017,LA,OL,Jake Eldrenkamp,1994-03-04,0.0,Washington
2017,LA,TE,Johnny Mundt,1994-11-23,0.0,Oregon
2017,LA,LB,Folarin Orimolade,,0.0,Dartmouth
2017,LA,DL,Casey Sayles,,0.0,Ohio U.
2017,NO,LB,Sae Tautu,,0.0,Brigham Young
2017,TEN,WR,Zach Pascal,1994-12-18,0.0,Old Dominion
2017,WAS,WR,James Quick,,0.0,Louisville
2017,WAS,OL,Tyler Catalina,1993-01-24,0.0,Georgia
2017,WAS,DL,Brandon Banks,1994-07-13,0.0,North Carolina-Charlotte
2017,IND,OL,Deyshawn Bond,1994-08-19,0.0,Cincinnati
2017,IND,RB,Dalton Crossan,,0.0,New Hampshire
2017,IND,TE,Darrell Daniels,1994-11-22,0.0,Washington
2017,MIA,WR,Trey Griffey,,0.0,Arizona
2017,NYJ,LS,Thomas Hennessy,1994-06-11,0.0,Duke
2017,IND,WR,Bug Howard,1994-11-28,0.0,North Carolina
2017,NYG,WR,Jerome Lane,,0.0,Akron
2017,NYJ,WR,JoJo Natson,1994-02-01,0.0,Akron
2017,CLE,DB,Reggie Porter,1994-07-13,0.0,Utah
2017,TEN,RB,Brandon Radcliff,1993-03-18,0.0,Louisville
2017,IND,P,Rigoberto Sanchez,1994-09-08,0.0,Hawaii
2017,LA,LB,Garrett Sickels,1994-09-24,0.0,Penn State
2017,IND,DL,Jhaustin Thomas,1993-04-13,0.0,Iowa State
2017,WAS,DL,Ondre Pipkins,1994-02-25,0.0,Texas Tech
2017,NO,OL,Jerry Ugokwe,1994-02-24,0.0,William & Mary
2017,WAS,DB,Fish Smithson,1994-03-18,0.0,Kansas
2017,IND,QB,Phillip Walker,1995-02-26,0.0,Temple
2017,WAS,WR,Levern Jacobs,,0.0,Maryland
2017,WAS,OL,Kyle Kalis,1993-12-21,0.0,Michigan
2017,PIT,DL,Christian Brown,,0.0,West Virginia
2017,PIT,OL,Ethan Cooper,1995-06-11,0.0,Indiana
2017,CAR,RB,Christian McCaffrey,1996-06-07,0.0,Stanford
2017,BAL,DB,Marlon Humphrey,1996-07-08,0.0,Alabama
2017,CAR,WR,Curtis Samuel,1996-08-11,0.0,Ohio State
2017,BAL,LB,Tyus Bowser,1995-05-23,0.0,Houston
2017,CAR,OL,Taylor Moton,1994-08-14,0.0,Western Michigan
2017,CAR,DL,Daeshon Hall,1995-06-14,0.0,Texas A&amp;M
2017,SF,RB,Joe Williams,1993-09-04,0.0,Utah
2017,BAL,OL,Nico Siragusa,1994-05-10,0.0,San Diego State
2017,SF,TE,George Kittle,1993-10-09,0.0,Iowa
2017,CAR,DB,Corn Elder,1994-10-09,0.0,Miami
2017,BAL,OL,Jermaine Eluemunor,1994-12-13,0.0,Texas A&amp;M
2017,GB,WR,DeAngelo Yancey,1994-11-18,0.0,Purdue
2017,SF,WR,Trent Taylor,1994-04-30,0.0,Louisiana Tech
2017,GB,RB,Aaron Jones,1994-12-02,0.0,Texas-El Paso
2017,BAL,DB,Chuck Clark,1995-04-19,0.0,Virginia Tech
2017,NYJ,RB,Elijah McGuire,1994-06-01,0.0,Louisiana-Lafayette
2017,CAR,RB,Alex Armah,1994-05-17,0.0,West Georgia
2017,SF,DL,D.J. Jones,1995-01-19,0.0,Mississippi
2017,SF,LB,Pita Taumoepenu,1994-03-09,0.0,Utah
2017,NYJ,DB,Derrick Jones,1994-12-04,0.0,Mississippi
2017,BUF,OL,Conor McDermott,1992-10-19,0.0,UCLA
2017,GB,OL,Kofi Amichia,1994-07-29,0.0,South Florida
2017,SF,DB,Adrian Colbert,1993-10-06,0.0,Miami
2017,KC,K,Harrison Butker,1995-07-14,0.0,Georgia Tech
2017,GB,RB,Devante Mays,1994-05-26,0.0,Utah State
2017,BUF,WR,Malachi Dupre,1995-10-12,0.0,LSU
2017,SF,WR,Victor Bolden,1995-04-04,0.0,Oregon State
2017,SF,WR,Kendrick Bourne,1995-08-04,0.0,Eastern Washington
2017,SF,RB,Matt Breida,1995-02-28,0.0,Georgia Southern
2017,LA,WR,KD Cannon,1995-11-05,0.0,Baylor
2017,SF,OL,JP Flynn,1993-08-30,0.0,Montana State
2017,SF,DB,Zach Franklin,,0.0,Washburn
2017,SF,LB,Jimmie Gilbert,1994-11-09,0.0,Colorado
2017,PIT,DB,Malik Golden,1993-04-27,0.0,Penn State
2017,SF,TE,Cole Hikutini,1994-06-11,0.0,Louisville
2017,SF,DB,Lorenzo Jerome,1995-01-20,0.0,St. Francis (PA)
2017,SF,OL,Erik Magnuson,1994-01-05,0.0,Michigan
2017,SF,RB,Tyler McCloskey,,0.0,Houston
2017,SF,QB,Nick Mullens,1995-03-21,0.0,Southern Mississippi
2017,SF,LB,Donavin Newsom,1993-10-13,0.0,Missouri
2017,SF,DL,Noble Nwachukwu,1994-11-30,0.0,West Virginia
2017,MIN,DL,Tashawn Bower,1995-02-18,0.0,Louisiana State
2017,MIN,DL,Dylan Bradley,1995-02-04,0.0,Southern Mississippi
2017,MIN,OL,Aviante Collins,1993-04-21,0.0,Texas Christian
2017,NE,DL,Caleb Kidder,1994-02-04,0.0,Montana
2017,MIN,DL,Sam McCaskill,,0.0,Boise State
2017,MIN,RB,Terrell Newby,,0.0,Nebraska
2017,MIN,TE,Josiah Price,,0.0,Michigan State
2017,MIN,DB,Horace Richardson,1993-09-28,0.0,Southern Methodist
2017,MIN,WR,R.J. Shelton,1994-05-06,0.0,Michigan State
2017,MIN,LB,Shaan Washington,1993-12-29,0.0,Texas A&M
2017,MIN,LB,Eric Wilson,1994-09-26,0.0,Cincinnati
2017,CIN,LB,Brandon Bell,1995-01-09,0.0,Penn State
2017,CIN,TE,Cethan Carter,1995-09-05,0.0,Nebraska
2017,CAR,DB,Demetrious Cox,1994-04-20,0.0,Michigan State
2017,DAL,WR,Karel Hamilton,,0.0,Samford
2017,CIN,RB,Darrin Laufasa,,0.0,Texas-El Paso
2017,CIN,OL,Landon Lechler,,0.0,North Dakota State
2017,CIN,LB,Hardy Nickerson,1994-01-05,0.0,Illinois
2017,CIN,OL,Kent Perkins,1994-11-19,0.0,Texas
2017,CIN,OL,Dustin Stanton,,0.0,Oregon State
2017,CIN,DL,Josh Tupou,1994-05-02,0.0,Colorado
2017,CIN,RB,Jarveon Williams,1995-01-03,0.0,Texas-San Antonio
2017,DEN,RB,Stanley Williams,,0.0,Kentucky
2017,GB,DB,Donatello Brown,1991-05-15,0.0,Valdosta State
2017,IND,LB,Johnathan Calvin,1993-11-28,0.0,Mississippi State
2017,GB,WR,Michael Clark,1995-10-26,0.0,Marshall
2017,JAX,WR,Montay Crockett,1993-12-11,0.0,Georgia Southern
2017,GB,OL,Thomas Evans,,0.0,Richmond
2017,NYJ,OL,Geoff Gray,1994-11-08,0.0,Manitoba (Canada)
2017,GB,LB,Cody Heiman,,0.0,Washburn
2017,NO,QB,Taysom Hill,1990-08-23,0.0,Brigham Young
2017,GB,DL,Izaah Lunsford,1993-10-21,0.0,Bowling Green State
2017,GB,OL,Adam Pankey,1994-02-02,0.0,West Virginia
2017,GB,TE,Aaron Peck,,0.0,Fresno State
2017,GB,RB,Kalif Phillips,,0.0,North Carolina-Charlotte
2017,GB,DB,Lenzy Pipkins,1993-11-07,0.0,Oklahoma State
2017,TB,DB,David Rivers,1994-07-23,0.0,Youngstown State
2017,GB,P,Justin Vogel,1993-10-14,0.0,Miami (Fla.)
2017,BAL,P,Kenny Allen,,0.0,Michigan
2017,BAL,WR,Quincy Adeboyejo,1995-05-26,0.0,Mississippi
2017,TEN,WR,C.J. Board,1993-12-12,0.0,Chattanooga
2017,BAL,LB,Bam Bradley,1994-06-26,0.0,Pittsburgh
2017,LA,DL,Omarius Bryant,1994-10-26,0.0,Western Kentucky
2017,LA,DB,Carlos Davis,,0.0,Mississippi
2017,BAL,OL,Brandon Kublanow,1995-04-05,0.0,Georgia
2017,CHI,RB,Taquan Mizzell,1993-10-21,0.0,Virginia
2017,BAL,RB,Ricky Ortiz,1994-04-15,0.0,Oregon State
2017,DEN,WR,Tim Patrick,1993-11-23,0.0,Utah
2017,BAL,RB,Patrick Ricard,1994-05-27,0.0,Maine
2017,BAL,OL,Maurquice Shakir,1993-10-14,0.0,Middle Tennessee State
2017,BAL,WR,Tim White,1994-07-15,0.0,Arizona State
2017,NE,DL,Josh Augusta,1994-08-24,0.0,Missouri
2017,NE,DL,Adam Butler,1994-04-12,0.0,Vanderbilt
2017,NO,WR,Austin Carr,1993-12-25,0.0,Northwestern
2017,NE,OL,Cole Croston,1993-12-25,0.0,Iowa
2017,WAS,RB,LeShun Daniels,1995-06-04,0.0,Iowa
2017,NE,LB,Brooks Ellis,1995-01-15,0.0,Arkansas
2017,NE,WR,Cody Hollister,1993-11-18,0.0,Arkansas
2017,NE,TE,Jacob Hollister,1993-11-18,0.0,Wyoming
2017,NE,OL,Andrew Jelks,1993-12-06,0.0,Vanderbilt
2017,NE,DB,David Jones,1993-12-04,0.0,Richmond
2017,PHI,DB,D.J. Killings,1995-08-09,0.0,Central Florida
2017,NE,OL,Jason King,1993-11-18,0.0,Purdue
2017,NE,LB,Harvey Langi,1992-09-24,0.0,Brigham Young
2017,IND,DB,Kenny Moore,1995-08-23,0.0,Valdosta State
2017,NE,OL,Max Rich,,0.0,Harvard
2017,JAX,DB,Dwayne Thomas,,0.0,LSU
2017,NE,DB,Jason Thompson,1994-04-21,0.0,Utah
2017,NE,DB,Damarius Travis,1994-04-19,0.0,Minnesota
2017,NE,DL,Corey Vereen,,0.0,Tennessee
2017,MIA,LB,Chase Allen,1993-08-29,0.0,Southern Illinois
2017,MIA,P,Matt Haack,1994-07-25,0.0,Arizona State
2017,MIA,DB,Larry Hope,,0.0,Akron
2017,MIA,WR,Malcolm Lewis,1993-10-27,0.0,Miami (Fla.)
2017,MIA,DL,Cameron Malveaux,1994-08-22,0.0,Houston
2017,MIA,DL,Praise Martin-Oguike,,0.0,Temple
2017,MIA,DB,Torry McTyer,1995-04-10,0.0,Nevada-Las Vegas
2017,SF,LB,Ben Boulware,1994-08-07,0.0,Clemson
2017,MIA,WR,Drew Morgan,1994-12-02,0.0,Arkansas
2017,CAR,DL,Bryan Cox,1994-06-25,0.0,Florida
2017,CAR,WR,Austin Duke,1993-08-03,0.0,North Carolina-Charlotte
2017,CAR,DB,Cole Luke,1995-06-30,0.0,Notre Dame
2017,MIA,WR,Francis Owusu,,0.0,Stanford
2017,CAR,WR,Fred Ross,1995-05-19,0.0,Mississippi State
2017,MIA,RB,De'Veon Smith,1994-11-08,0.0,Michigan
2017,MIA,OL,Eric Smith,1995-09-02,0.0,Virginia
2017,MIA,DB,Maurice Smith,1995-06-14,0.0,Georgia
2017,OAK,DL,Joby Saint Fleur,1992-11-11,0.0,Northwestern Oklahoma State
2017,NYJ,WR,Damore'ea Stringfellow,1994-10-18,0.0,Mississippi
2017,MIA,OL,Kwayde Miller,,0.0,San Diego State
2017,LA,OL,Alex Kozan,,0.0,Auburn
2017,JAX,LB,Donald Payne,1994-07-12,0.0,Stetson University
2017,TB,TE,Antony Auclair,1993-05-28,0.0,"Laval, Can."
2017,TB,LB,Richie Brown,1994-04-15,0.0,Mississippi State
2017,TB,LB,Riley Bullough,1993-11-23,0.0,Michigan State
2017,TB,DB,Reese Fleming,1993-12-06,0.0,West Virginia
2017,TB,OL,Cole Gardner,1993-11-11,0.0,Eastern Michigan
2017,NYJ,OL,Korren Kirven,1994-12-10,0.0,Alabama
2017,TB,QB,Sefo Liufau,,0.0,Colorado
2017,SF,DB,Greg Mabin,1994-06-25,0.0,Iowa
2017,TB,DB,Paul Magloire,,0.0,Arizona
2017,TB,DB,Jonathan Moxey,1995-01-14,0.0,Boise State
2017,TB,WR,Bobo Wilson,1995-01-25,0.0,Florida State
2017,OAK,DB,Breon Borders,1995-07-22,0.0,Duke
2017,DEN,DL,Paul Boyette Jr.,1993-12-16,0.0,Texas
2017,OAK,OL,Chauncey Briggs,,0.0,Southern Methodist
2017,OAK,DL,Fadol Brown,1993-04-15,0.0,Mississippi
2017,OAK,TE,Pharaoh Brown,1994-05-04,0.0,Oregon
2017,OAK,DB,Anthony Cioffi,1994-08-26,0.0,Rutgers
2017,OAK,WR,Keon Hatcher,1994-09-11,0.0,Arkansas
2017,OAK,DB,Chris Humes,,0.0,Arkansas State
2017,OAK,DB,Rickey Jefferson,,0.0,LSU
2017,OAK,LB,Nicholas Morrow,1995-10-07,0.0,Greenville
2017,OAK,OL,Jordan Simmons,1994-07-15,0.0,Southern California
2017,OAK,WR,Isaac Whitney,1994-06-22,0.0,Southern California
2017,OAK,LB,Xavier Woodson-Luster,1995-08-06,0.0,Arkansas State
2017,OAK,WR,Ishmael Zamora,,0.0,Baylor
2017,SEA,LB,Austin Calitro,1994-01-10,0.0,Villanova
2017,NYJ,DB,Xavier Coleman,1995-01-13,0.0,Portland State
2017,NYJ,WR,Brisly Estime,,0.0,Syracuse
2017,NYJ,RB,Anthony Firkser,1995-02-19,0.0,Harvard
2017,TB,DL,Patrick Gamble,1994-02-02,0.0,Georgia Tech
2017,ARI,LB,Connor Harris,1993-06-22,0.0,Lindenwood
2017,ARI,OL,Javarius Leamon,1993-04-16,0.0,South Carolina State
2017,CIN,WR,John Ross,1995-11-27,0.0,Washington
2017,MIA,LB,Raekwon McMillan,1995-11-17,0.0,Ohio State
2017,MIA,DB,Cordrea Tankersley,1993-11-19,0.0,Clemson
2017,CIN,DL,Carl Lawson,1995-06-29,0.0,Auburn
2017,KC,WR,Jehu Chesson,1993-12-20,0.0,Michigan
2017,MIA,OL,Isaac Asiata,1992-12-29,0.0,Utah
2017,DEN,WR,Isaiah McKenzie,1995-04-09,0.0,Georgia
2017,PIT,DB,Brian Allen,1993-10-21,0.0,Utah
2017,KC,LB,Ukeme Eligwe,1994-04-27,0.0,Georgia Southern
2017,MIA,DL,Vincent Taylor,1994-01-05,0.0,Oklahoma State
2017,KC,DB,Leon McQuay III,1994-11-21,0.0,USC
2017,MIA,WR,Isaiah Ford,1996-02-09,0.0,Virginia Tech
2017,NYJ,WR,Gabe Marks,,0.0,Washington State
2017,KC,DB,Devin Chappell,1994-05-14,0.0,Oregon State
